grade,FRPRE_EXP_0,FRPRE_EXP_1,FRPRE_EXP_2,FRPRE_EXP_3,FRPRE_EXP_4,FRPRE_EXP_5,FRPRE_EXP_6,FRPRE_EXP_7,FRPRE_EXP_8,FRPRE_EXP_9,E2FD_TEMP,E2FD_FLOW,PFR1_TEMP,INIFD1_FLOW1,INIFD1_FLOW2,MWN_LDPE,MWW_LDPE,FSCBN_LDPE,TMAX_PFR1,TEMP_OUT,FLOW_LDPE
1,4.085439212929594e-06,3.386984750214426e-09,247059138.06890145,277545120.56886685,1479475.0504904354,1085281.1215022854,58351954.88984384,2077730973.0384035,2897102793.8829727,1320140991.802031,100,65000,170,6,1.5,36419.0612,159972.869,23.630836,299.065005,224.55527,10280.8869
1,3.2530133481484588e-06,3.559180873434944e-09,235103422.8470904,205777590.1671157,1029685.49459126,1133515.2760197762,70614681.41015023,2090853320.73615,2882551722.8956203,1169548059.1457253,100,65000,170,6,1.5,28021.8017,118624.922,27.0081091,283.777734,221.775535,9368.74221
1,4.2873783976477465e-06,3.09486000979789e-09,274762937.17365295,287546340.0103245,1014341.4433769936,1246083.5171861923,66112654.81747016,2495938043.5557923,2794992161.5231595,1248073603.59505,100,65000,170,6,1.5,36858.583,176286.429,21.7138992,301.016754,225.517021,10412.1844
1,3.1407277218517204e-06,3.3074030591786423e-09,222317091.48077556,289303376.1162652,1131081.2554341597,1235251.7624339066,58469265.16658815,2033829388.701827,2877693802.7527657,1499380894.1640892,100,65000,170,6,1.5,39337.113,211846.388,26.1064847,302.809555,226.591562,10469.3227
1,4.420376204021869e-06,4.162341105968297e-09,224794270.30746773,246847589.6924697,1074370.5462349444,1085943.8807241486,69221392.3146014,2498878708.880057,2243513448.174444,1293211337.3322,100,65000,170,6,1.5,31972.9147,127824.312,25.2259808,290.157027,220.972413,9737.79393
1,4.4070284420234255e-06,4.056180558702556e-09,294303272.4521644,244991275.9755289,1143556.74908733,1464265.5629962925,52957965.15152116,2761939584.027456,2024223464.2544732,1205248910.4209256,100,65000,170,6,1.5,36578.4921,201175.79,23.7096175,290.125098,221.594426,9738.88739
1,3.566418547196107e-06,3.6017532940495862e-09,250438303.8303145,253568160.47264943,1164765.2960824997,1123155.3754661512,55602512.07089154,2835563086.627414,2019927888.8652356,1279073193.52597,100,65000,170,6,1.5,36032.2848,159094.404,24.7001196,294.381464,223.548765,9974.60474
1,3.501345954366968e-06,3.681955854887359e-09,290888811.28344816,218586308.3694272,1276112.8250120615,1175436.2726025125,55822955.369117,2659275635.285095,2171344649.447917,1364365859.5703754,100,65000,170,6,1.5,32019.6005,142787.959,29.8741428,286.656846,221.826099,9532.126
1,3.49878622774637e-06,3.3974440240350142e-09,251931537.17343733,240637343.57454243,1480125.3549984633,1315851.849064212,57192210.21336779,2777248521.244151,2687748423.4871345,1469100651.9184375,100,65000,170,6,1.5,32953.3481,158175.052,29.5502629,290.079473,223.135619,9739.63601
1,4.491793923966452e-06,4.289489732947883e-09,238708686.3641806,212430765.39187235,1111423.0518072285,1432586.825458839,65935625.78367692,2044885084.6150289,2093176851.2150865,1430743998.1918907,100,65000,170,6,1.5,29489.319,148771.133,31.9615772,285.48066,219.786652,9471.24656
1,3.2404965994323923e-06,3.672152120530071e-09,206090941.92131373,255340101.88685843,1496957.0741155269,1125611.7133102932,59229918.387441605,2360571861.697793,2609638058.2759805,1187462815.392362,100,65000,170,6,1.5,33708.919,147216.861,22.7598006,294.103071,223.489851,9946.26835
1,3.728669491378018e-06,3.3037583576445452e-09,256460238.39919567,279156337.4560188,1495405.1677637836,1103549.3628852763,53308300.001202285,2527898293.691096,2783471127.8735523,1194753916.81577,100,65000,170,6,1.5,37997.6763,170184.526,21.2485419,298.545255,225.043885,10236.5498
1,4.446841790548397e-06,3.182639281883488e-09,291432537.44012403,247442455.0303093,1482898.9243844966,1015378.8346442224,49259273.9919455,2865509813.016613,2155792644.290146,1470974762.5566063,100,65000,170,6,1.5,35953.2951,146916.786,29.1037308,294.07244,223.856764,10012.4509
1,3.42537486927387e-06,3.97229458542585e-09,270757732.8074684,263175133.9473396,1279070.8681557227,1425684.2446469087,56733027.37058627,2624315524.172316,2112716553.28079,1141934991.92963,100,65000,170,6,1.5,36127.5729,194666.851,21.2657789,295.107014,223.294989,9995.19672
1,3.162667169604106e-06,3.995926843894102e-09,253139635.43153644,248242975.45939556,1403337.3032512013,1486235.199459508,49902039.44638558,2221829884.7287083,2475085919.6140776,1138385689.0047402,100,65000,170,6,1.5,36880.5744,231200.961,22.3137455,292.582278,223.034398,9831.98402
1,3.5502157617461803e-06,3.995279009635713e-09,208698653.3354556,208690805.80100632,1442181.9431056993,1036349.1886220204,72808854.03981873,2746591084.184602,2357464195.5436363,1484320429.753017,100,65000,170,6,1.5,26006.2498,94442.9204,33.4657166,281.384047,220.151892,9226.68207
1,3.48487160851814e-06,3.183051347415552e-09,218518469.6069893,286065267.4551936,1106727.2619057412,1486208.6799927244,59698381.95113148,2996565901.216012,2721457672.85696,1350174284.9463973,100,65000,170,6,1.5,38285.6354,218110.075,23.478498,298.833944,225.538113,10251.1299
1,3.888548547620763e-06,3.6425292188942e-09,291212401.9022323,242377312.68815067,1327974.347158732,1241223.9919369493,55097371.60681807,2076791884.205217,2995596465.4881325,1268121723.3355253,100,65000,170,6,1.5,35214.771,176569.716,25.3083729,290.565267,222.566481,9764.47154
1,3.7138456044223215e-06,3.1613582948148942e-09,241557020.0620554,265365622.2646662,1266615.8247535503,1285013.2309013205,61813180.54841378,2330477552.876604,2346815869.965064,1089394750.249611,100,65000,170,6,1.5,34607.3694,170786.288,20.4891088,300.049249,225.299133,10341.0403
1,4.053191344192203e-06,3.197121912180935e-09,213160966.96599224,283392998.57882345,1138449.9513130432,1347733.8696018832,71687707.20173654,2525781553.7053385,2740996774.382017,1465197540.608858,100,65000,170,6,1.5,34041.6887,163725.975,25.7677954,299.872244,224.898967,10339.6501
1,3.306354984261485e-06,4.329339058087821e-09,202198797.96192425,229256300.4362828,1130223.206673893,1168572.674358599,65050526.45937668,2023967656.8107169,2303081943.664009,1237054015.7389238,100,65000,170,6,1.5,31339.1987,140603.131,25.9277849,288.9546,221.208703,9622.91973
1,3.880218292408508e-06,3.9182412101916525e-09,255822213.4248469,285591371.5063473,1370743.633806454,1477706.9046013332,70381129.18729554,2536394228.7931333,2169363177.3025694,1104962226.8079271,100,65000,170,6,1.5,33372.2614,166872.119,19.1918038,299.193724,223.676254,10264.4593
1,4.600674479720433e-06,4.2735137153499075e-09,240712585.39976865,218740748.49616736,1192464.5878984812,1482546.3246615666,71808425.65334386,2538975300.124271,2290906170.51351,1420878385.6537387,100,65000,170,6,1.5,28272.3848,133560.615,30.614806,283.074077,219.353281,9345.11155
1,3.5670537224251857e-06,3.321731265699694e-09,258271473.4285022,215927380.86652604,1053028.950046506,1221456.0463369116,50699354.50037834,2169602749.242003,2491928324.4275675,1427987279.730193,100,65000,170,6,1.5,35131.5864,185525.545,31.9099616,288.919421,223.260446,9676.42708
1,3.930138101238115e-06,4.360645566385394e-09,277483600.5477981,235263318.35909772,1399380.8036208055,1195461.5332549943,70651203.29222067,2481284011.799048,2014390271.9342017,1125026792.950989,100,65000,170,6,1.5,28997.2024,118334.105,22.9078473,288.590851,220.432805,9622.87798
1,3.636038609692305e-06,3.0701735458667686e-09,219030947.1569375,230334853.93477625,1233355.549027365,1074163.1078265067,56571668.61186045,2759685879.8803167,2102946432.287596,1154923079.5007014,100,65000,170,6,1.5,32884.5829,138969.31,24.4912447,292.583849,224.12916,9913.24304
1,3.147808218714143e-06,3.480149859656776e-09,248798730.4847885,208408969.1693424,1351700.7380551763,1007986.1914082144,63814042.65272897,2444386677.569908,2624097728.308011,1362260162.165174,100,65000,170,6,1.5,28474.2166,110353.833,31.1421172,284.420406,222.133424,9405.37697
1,3.8133768678096574e-06,3.499937691973277e-09,265943348.93084663,262716193.43104315,1163301.5411735564,1081051.4723176472,66312953.795550674,2406945591.342644,2144733291.881363,1098471680.9375544,100,65000,170,6,1.5,33435.792,139313.125,20.7106897,298.163051,224.125865,10217.32
1,3.267890575408256e-06,4.042435484788435e-09,288814093.13844776,262729343.56425923,1021069.6857199183,1020455.3472749216,49681777.4180007,2718243009.7944164,2799528000.544452,1483296645.7950273,100,65000,170,6,1.5,41177.9705,185350.688,27.3407742,291.069929,222.957403,9739.20024
1,4.12124455864804e-06,4.158682535750295e-09,251560555.98682997,234863463.6496341,1262972.6607918988,1050934.1907114808,67378391.92501223,2074341908.9570968,2600411271.7152176,1103230595.718541,100,65000,170,6,1.5,30832.8163,123131.214,22.5049302,288.330185,220.764361,9624.83534
1,4.434784700510771e-06,3.9325064028510684e-09,219831928.2085196,281594601.81082064,1325857.3705638186,1055121.3341241162,49405446.98780457,2345373196.9671097,2221094422.541726,1255459124.9627876,100,65000,170,6,1.5,40782.876,182574.998,22.0720113,298.721026,223.922769,10239.9806
1,3.494051626489733e-06,4.119632043357442e-09,288269576.85917807,232044923.2111655,1073072.672574138,992716.0802667151,61984778.62258919,2272317274.969191,2400950431.9967456,1190105902.188146,100,65000,170,6,1.5,32841.219,132358.787,24.6113941,288.428385,221.453187,9601.94611
1,3.5421506212474167e-06,4.3970132468485805e-09,204263893.80627564,255712282.6833926,1129231.0004607665,1376115.0146151383,61915269.76073624,2523886443.8883657,2449184102.348452,1042688608.6379484,100,65000,170,6,1.5,34936.9717,178272.54,19.6623759,290.387043,221.510282,9708.12067
1,4.5523585282515e-06,3.209064641174398e-09,271304651.158968,298951939.585384,1356281.467072294,1108077.457886028,55619331.80993726,2616423772.5850945,2882971372.5860686,1344262309.4214225,100,65000,170,6,1.5,39880.3758,177428.588,22.4916048,301.169579,225.486284,10417.142
1,3.111681651833545e-06,3.750719912623833e-09,289959372.86773217,212451704.60246733,1041130.8731802668,1254807.585823222,64898418.39450051,2777884065.2531447,2432580517.1183,1263651257.8631587,100,65000,170,6,1.5,29898.3436,134794.561,28.2159022,283.390553,221.573958,9323.84332
1,4.6018795911882735e-06,3.7818666893303835e-09,282449683.5422615,249816928.0479846,1354097.2206655615,1432951.517177035,51340141.9234389,2129184169.1549168,2810882573.3039064,1101956245.794859,100,65000,170,6,1.5,37215.3881,218083.762,21.3627207,291.527525,222.265485,9832.82391
1,3.829450633135554e-06,3.3867555358411542e-09,247702899.09036204,275621935.53662926,1470173.4733156136,1039670.7022347366,70832128.90845987,2636653753.922402,2546232513.345664,1395825306.539893,100,65000,170,6,1.5,32047.9802,123223.759,25.0755533,297.944893,224.127368,10211.9333
1,4.028034576720822e-06,3.214215622689007e-09,225968812.9850599,213211646.3857582,1087147.2793359682,1327571.633609495,63058140.77648936,2103540533.1543727,2866891471.8505,1186098258.5989804,100,65000,170,6,1.5,30597.0082,153891.077,26.6860141,286.802765,222.635058,9605.44838
1,4.2804405838942695e-06,4.256612452341978e-09,220392323.167556,281686931.7570442,1397009.2164704269,1433024.536190591,48842171.710164726,2182542424.0436883,2349501047.158239,1517099884.6494894,100,65000,170,6,1.5,40853.2352,247199.692,26.5384711,297.540858,223.359226,10152.0709
1,4.6258060854304365e-06,3.8495724168996175e-09,293747051.7116861,229940101.0872408,1374769.5460401846,1024252.1523063591,54062521.79207704,2106067545.909261,2045110420.2318535,1174224030.1756885,100,65000,170,6,1.5,33432.9716,138992.365,24.7089852,291.324862,221.724615,9828.76167
1,3.844944168360117e-06,3.0821892947408567e-09,266583533.6846293,280320328.11095494,1157374.71023859,1303556.2565452964,51615348.87068581,2193418782.414954,2887737503.70242,1396267407.2093782,100,65000,170,6,1.5,41123.1963,239930.067,24.9532254,301.154377,226.232286,10400.7774
1,3.7459035675974262e-06,3.5778244847604303e-09,248329295.33041528,260686429.4022365,1378198.2323240822,1383901.4975831285,56708469.89657112,2590798658.1704187,2315300519.6499443,1361110708.2672114,100,65000,170,6,1.5,35427.8216,183935.063,25.6468086,295.559431,223.697035,10048.8975
1,3.1755911212916453e-06,4.246791221552669e-09,288953008.37314343,297281299.85616213,1473113.4712123862,1292967.3823505617,66298647.97303584,2720336947.4653254,2006363481.77349,1114752016.3017058,100,65000,170,6,1.5,34901.2891,159361.215,18.6611673,300.099833,224.198824,10288.1719
1,4.014163946847959e-06,3.648784132059771e-09,252034546.47233576,246066272.5195796,1411692.6548112244,1154677.6290631369,50615258.67205267,2654029645.8846,2855826528.1062226,1118598666.6608386,100,65000,170,6,1.5,36483.5142,167130.726,21.9008589,289.128206,222.374176,9690.5621
1,3.1511450899133376e-06,3.7184921298431432e-09,264358507.25226,257745463.33392867,1427992.4734131582,1300627.776458203,66463812.04011837,2871979478.09221,2713565557.5315347,1228723586.6470482,100,65000,170,6,1.5,32066.2848,144944.421,23.1507381,291.500407,222.8652,9789.86467
1,3.6291945677658e-06,3.1679030702333613e-09,233552425.41688076,284329224.1209108,1088107.0853840923,1120371.5135656078,69458447.83654799,2995569070.1477017,2323130189.6623964,1163182888.5984004,100,65000,170,6,1.5,34589.4476,143726.896,20.4377504,300.313829,225.377791,10353.3474
1,3.80866838261285e-06,3.202417539489713e-09,273444745.14391696,278738297.256078,1243702.7215095356,1025568.7239349376,64635342.7095492,2892594701.881251,2096430229.4304173,1462028040.30144,100,65000,170,6,1.5,34723.8174,137357.191,26.2054857,300.582085,225.269071,10368.3872
1,4.327281292636078e-06,3.065758237420596e-09,207992372.207286,268210061.56746745,1325306.4346278778,1367175.9720381491,53507018.15406804,2930183054.593936,2176738252.043811,1502606186.4428818,100,65000,170,6,1.5,37248.9442,191712.314,27.8247667,298.536517,225.075408,10272.6989
1,4.494596451174526e-06,4.128884333564344e-09,230735939.4307636,212434535.0835203,1158852.0582132991,1351516.8504064542,66416643.28562544,2224990098.4305606,2196029682.1317186,1548718658.3541243,100,65000,170,6,1.5,29141.1664,136754.549,34.5322866,284.601526,219.944352,9428.62578
1,3.653920718340486e-06,3.2392209569388474e-09,248423353.8276553,299401628.02429366,1121283.7731593968,1014544.5148266652,52016278.079597145,2345920032.876388,2234028531.688414,1450735908.78269,100,65000,170,6,1.5,42378.7558,193484.586,24.6532918,306.189037,227.424858,10687.2112
1,4.239045881755958e-06,3.929187557156676e-09,274270730.11385053,295480203.31837666,1094640.664853996,1151717.0228873645,69186113.49713221,2428662436.646632,2996639393.388845,1189982556.7741747,100,65000,170,6,1.5,36638.5783,158995.414,19.8346049,296.986668,223.234435,10141.4325
1,3.202106738373621e-06,4.058942877196606e-09,210783053.0094353,250823143.72762203,1384934.5161260818,1409391.967301546,51657671.49769645,2832857157.418216,2734433155.068059,1376930615.937022,100,65000,170,6,1.5,36617.3603,199075.767,26.3872102,288.528304,222.140886,9596.18997
1,4.569687344820559e-06,3.78884244356269e-09,231034739.15683585,244558909.79616305,1446356.5759458349,1108400.7263453763,51615689.46701866,2758449249.482428,2006568821.6157732,1487271131.9460585,100,65000,170,6,1.5,35155.9328,149180.725,29.4317915,291.306185,222.010166,9823.07157
1,4.123281640439943e-06,3.5813100055303033e-09,209232149.62233657,240516037.91878316,1291821.6226225542,1412906.0982080773,65154664.01032102,2130637597.2890155,2922648215.753176,1240428915.8324282,100,65000,170,6,1.5,31850.9836,163527.676,24.9373968,290.395745,222.213218,9777.07474
1,4.303769946486672e-06,3.400216741393453e-09,281261863.2125325,250178864.40520716,1393613.5462266272,1324408.3465537538,71557840.3553059,2941437576.680854,2457259483.301825,1519956651.2077394,100,65000,170,6,1.5,30035.8527,130071.19,29.4899822,291.581125,222.51968,9863.73829
1,3.1092788927697163e-06,4.482282544191688e-09,213987062.1649969,251296724.88817772,1111743.4789099935,1039063.6605974478,67226010.11663525,2768500463.157292,2622762541.184838,1424174862.2536118,100,65000,170,6,1.5,32959.8419,130030.614,27.1173387,287.591223,221.077438,9523.52727
1,3.1410980722671225e-06,4.096136176811831e-09,268859612.540637,279343541.5959373,1171206.896437135,1117120.6373639577,66458656.06506641,2244461986.612236,2285165943.219356,1409620055.9867034,100,65000,170,6,1.5,35115.0611,154012.469,25.026423,298.81196,224.097443,10212.2211
1,3.2049865603191275e-06,3.126503087603586e-09,288126707.05861497,256056965.52331728,1306004.7830351144,1419866.090462486,63019391.64547669,2682956542.1593027,2221384012.742244,1318304549.5186334,100,65000,170,6,1.5,32946.2906,169570.542,25.5324842,297.686442,225.010287,10180.6741
1,3.548604397306344e-06,4.289231102066974e-09,272667568.4024375,292741937.7792258,1116153.1347972555,1047932.8929901242,58541672.49519314,2133834594.800373,2724334217.994682,1352051835.8435018,100,65000,170,6,1.5,40042.7981,179376.355,22.8321342,298.149013,223.858937,10171.6596
1,4.518349224588824e-06,3.4923373305574034e-09,290294530.3859473,212160679.45446485,1031149.3831246276,1056699.485904744,55451330.96450902,2468441163.684771,2042804691.2489257,1506964616.7282546,100,65000,170,6,1.5,32783.5254,139143.005,34.0191621,287.167288,221.92463,9613.49877
1,4.0355350295101735e-06,3.1996694936224307e-09,204631522.64504457,257205666.47399235,1007457.9062774908,1334276.3601961206,56472563.46615716,2593710865.861847,2011799362.8242748,1355815412.876192,100,65000,170,6,1.5,36928.3721,195039.671,26.1594204,298.40226,224.916023,10245.7926
1,3.6697534999266583e-06,3.506152745071729e-09,250436560.54323465,202496595.3341029,1210255.9372007975,1019393.403432172,59772712.48669628,2045141833.353506,2846051533.7268853,1318341953.2415092,100,65000,170,6,1.5,29962.1845,123081.665,30.8790672,283.252387,221.736698,9366.41405
1,3.388033884659947e-06,3.827621099392554e-09,209774799.7541102,267417112.41497523,1313500.5261923454,1479936.4567090822,55580731.631439336,2899124296.009816,2462475652.478713,1317025321.7635128,100,65000,170,6,1.5,36932.7467,205168.836,24.0390652,293.565407,223.27904,9905.99802
1,4.133296960270286e-06,4.28307972917466e-09,274792794.7893668,209966986.80164385,1287393.6620586717,1300529.8825727238,72769382.67917502,2776886059.572757,2612250435.2817726,1232564880.2752812,100,65000,170,6,1.5,26987.0299,112393.238,27.3384691,278.557039,219.016528,9080.39023
1,3.7497339659694806e-06,3.5583222849975076e-09,232580010.12881827,257477966.7475869,1338948.557021364,1022213.9833073254,64506568.668877766,2001798360.6117089,2257654708.856815,1488569801.8769858,100,65000,170,6,1.5,32847.4954,134688.087,28.6618511,298.53967,224.072723,10234.7593
1,3.909528488292647e-06,3.746985706209812e-09,258777857.4581973,290871926.54855657,1176752.4493820197,1037694.9478697538,56714612.5652261,2161072260.640892,2205511009.349936,1355821674.7927177,100,65000,170,6,1.5,39525.6285,175232.887,23.4049125,302.797427,225.358873,10478.4872
1,3.926879236201683e-06,3.437001648818141e-09,229682070.9028204,255416845.61491337,1380061.2539245968,1309020.7854636037,59744530.35617247,2598222980.520939,2697869998.358837,1521896945.5040126,100,65000,170,6,1.5,34161.2665,164852.547,29.0827891,293.212439,223.291546,9936.22857
1,4.532433249674772e-06,3.1023904060485173e-09,269350028.1598916,219383838.83879268,1235956.8272404252,1205372.843336633,56175462.42219189,2332679700.633841,2612337415.014672,1507351398.4941883,100,65000,170,6,1.5,32467.3443,152166.002,33.146329,288.772322,223.101082,9738.91812
1,4.618462026038863e-06,4.3991640001499095e-09,204679678.90288103,255994853.2457722,1411071.5479491577,1003296.7538763192,54371427.64660387,2391471639.098812,2497369014.002153,1386342806.9118247,100,65000,170,6,1.5,36224.3413,145759.187,26.044557,290.05409,220.913477,9723.21041
1,3.210273935363198e-06,3.982165558398235e-09,225065020.3248837,252345443.8024381,1011931.47688634,1058166.5913104296,62353064.61249166,2185408560.5647163,2636851841.336597,1171420677.196295,100,65000,170,6,1.5,35151.3896,153483.104,22.5954111,292.659898,222.84795,9846.55587
1,4.217426232521683e-06,3.034369442027603e-09,244833849.41796187,259153306.60236123,1339516.130713395,1220697.8392276105,55993002.353955775,2303938651.6233907,2529525837.0914283,1530531141.7403514,100,65000,170,6,1.5,35803.0128,173993.808,29.3310044,298.506404,225.089029,10269.6789
1,4.039897845416564e-06,4.2149344486987215e-09,250273046.1206707,263593559.9748119,1347664.6541333755,1438540.5353969913,61832477.49698829,2778804832.425078,2278661698.6961374,1508347001.29485,100,65000,170,6,1.5,34358.0415,171341.112,27.7151767,291.925616,221.711943,9823.07824
